序号,代码,名称,最新价,今日排行榜-主力净占比,今日排行榜-今日排名,今日排行榜-今日涨跌,5日排行榜-主力净占比,5日排行榜-5日排名,5日排行榜-5日涨跌,10日排行榜-主力净占比,10日排行榜-10日排名,10日排行榜-10日涨跌,所属板块
1230,300740,水羊股份,18.02,-9.74,4332.0,-5.65,-7.12,4839,-20.79,-4.06,4359,-16.3,化妆品
1231,301053,远信工业,41.27,-3.55,2665.0,-5.65,-0.95,2204,-3.51,-0.45,2133,-5.78,专用设备
1232,300853,申昊科技,30.74,-5.33,3164.0,-5.65,-1.24,2354,1.82,-0.96,2501,-14.23,电网设备
1233,301669,高特电子,44.69,-3.81,2744.0,-5.66,1.23,1158,6.43,0.5,1508,12.51,其他电源设备Ⅱ
1234,301667,纳百川,71.39,-16.94,5379.0,-5.69,-2.62,3072,-10.8,1.04,1193,-3.81,汽车零部件
1235,300736,百邦科技,33.15,-7.52,3762.0,-5.69,0.99,1239,-6.83,5.8,85,20.37,其他电子Ⅱ
1236,301525,儒竞科技,44.94,-10.87,4579.0,-5.69,1.33,1118,-16.14,0.09,1746,-8.14,通用设备
1237,301331,恩威医药,21.17,-6.29,3447.0,-5.7,-0.99,2225,-7.03,-0.37,2083,-3.33,中药Ⅱ
1238,301217,铜冠铜箔,172.8,-16.83,5369.0,-5.71,-11.54,5443,-13.6,-6.68,5150,35.02,电池
1239,300444,双杰电气,12.23,-3.49,2643.0,-5.71,-0.87,2150,-6.43,-0.16,1921,-1.85,电网设备
1240,301141,中科磁业,42.9,-9.33,4242.0,-5.71,-1.85,2696,-14.2,1.51,972,-9.91,金属新材料
1241,301234,五洲医疗,33.81,-15.94,5299.0,-5.72,-0.29,1868,-11.82,-1.45,2837,-16.29,医疗器械
1242,300468,四方精创,21.58,-11.98,4788.0,-5.76,-3.39,3459,-7.1,-0.49,2156,-2.4,软件开发
1243,300903,科翔股份,106.22,-12.02,4800.0,-5.76,-3.08,3288,4.57,1.15,1132,42.75,元件
1244,301596,瑞迪智驱,48.59,-15.58,5274.0,-5.78,-6.1,4553,-18.66,-4.79,4657,-15.73,通用设备
1245,300657,弘信电子,43.62,-10.03,4403.0,-5.79,-6.29,4618,-8.26,-5.09,4766,-0.89,元件
1246,300033,同花顺,244.0,-6.83,3595.0,-5.79,1.47,1045,13.65,0.3,1619,26.4,软件开发
1247,300792,壹网壹创,25.56,-24.47,5576.0,-5.79,-13.33,5526,-14.46,-7.49,5273,-11.34,互联网电商
1248,300409,道氏技术,19.95,-22.11,5550.0,-5.81,-7.16,4850,-9.32,-5.05,4749,1.22,电池
1249,301193,家联科技,18.63,-8.75,4114.0,-5.81,-1.73,2626,-8.41,-1.3,2715,-12.74,家居用品
1250,300882,万胜智能,15.96,-2.35,2332.0,-5.84,6.58,140,6.19,5.01,143,7.19,电网设备
1251,300825,阿尔特,15.56,-3.28,2593.0,-5.87,-0.98,2217,-7.93,2.91,481,3.25,汽车服务
1252,300004,南风股份,9.95,-21.35,5538.0,-5.87,-14.02,5544,-19.11,-8.01,5334,-14.37,专用设备
1253,300487,蓝晓科技,56.62,-7.48,3749.0,-5.87,2.28,794,1.91,1.06,1181,7.95,塑料
1254,301687,新广益,84.38,-18.09,5435.0,-5.89,-4.11,3783,2.35,-0.27,2007,60.08,塑料
1255,301512,智信精密,46.52,-11.98,4791.0,-5.91,-1.95,2749,-18.51,-1.64,2969,-13.08,自动化设备
1256,301356,天振股份,26.18,2.18,995.0,-5.93,5.19,248,9.36,4.81,166,13.97,家居用品
1257,300016,北陆药业,7.29,-4.23,2870.0,-5.94,3.99,402,-4.83,1.8,833,-1.75,化学制药
1258,301069,凯盛新材,21.75,-10.66,4529.0,-5.97,-2.27,2905,-2.29,-2.02,3263,2.11,化学原料
1259,301252,同星科技,41.83,-14.93,5212.0,-5.98,-6.02,4522,-5.1,-5.21,4809,11.55,家电零部件Ⅱ
1260,301075,多瑞医药,59.74,-11.84,4766.0,-6.04,-8.35,5073,-10.98,-6.04,5028,-10.12,化学制药
1261,301246,宏源药业,26.57,-6.7,3555.0,-6.05,0.1,1640,-3.73,0.02,1794,-0.82,化学制药
1262,300807,天迈科技,38.28,-1.73,2152.0,-6.06,-1.0,2227,-1.8,-4.56,4574,-4.3,计算机设备
1263,300626,华瑞股份,38.01,-2.31,2324.0,-6.08,1.34,1109,-6.33,4.32,219,4.48,电机Ⅱ
1264,301291,明阳电气,35.35,-13.6,5070.0,-6.11,-8.11,5032,-14.65,-4.22,4428,-16.8,电网设备
1265,300400,劲拓股份,38.53,-3.8,2742.0,-6.16,-3.98,3731,-13.69,-2.07,3297,2.91,自动化设备
1266,301288,清研环境,18.07,3.33,794.0,-6.18,0.34,1522,0.89,1.11,1148,-6.13,环保设备Ⅱ
1267,301092,争光股份,42.83,-9.48,4277.0,-6.18,-2.35,2943,-18.06,0.54,1487,-10.04,塑料
1268,300548,长芯博创,264.44,-9.68,4318.0,-6.19,-1.53,2511,-6.22,0.36,1579,17.53,通信设备
1269,300723,一品红,32.72,-4.03,2813.0,-6.19,-2.18,2867,-2.09,-2.92,3794,-4.1,化学制药
1270,300571,平治信息,46.23,-8.31,3979.0,-6.25,1.55,1012,0.28,4.47,206,16.07,通信服务
1271,300149,睿智医药,8.54,-2.06,2237.0,-6.26,4.55,324,11.63,3.52,350,11.2,医疗服务
1272,300014,亿纬锂能,62.62,-19.62,5495.0,-6.27,-5.04,4176,-6.06,-1.87,3150,13.65,电池
1273,301189,奥尼电子,54.89,-15.58,5273.0,-6.28,-10.02,5335,-18.1,-10.84,5534,-18.79,消费电子
1274,301259,艾布鲁,25.05,-8.04,3901.0,-6.29,1.55,1014,0.12,1.21,1102,14.86,环境治理
1275,300394,天孚通信,320.42,-13.93,5112.0,-6.3,-8.05,5020,-4.81,-4.03,4349,8.99,通信设备
1276,301012,扬电科技,24.08,-19.41,5487.0,-6.3,-9.59,5275,-12.72,-5.09,4767,-9.71,电网设备
1277,301195,北路智控,26.56,4.86,580.0,-6.31,-0.27,1673,-21.86,-1.83,2860,-24.61,软件开发
1278,300343,联创股份,5.32,-12.36,4877.0,-6.34,-7.01,4799,-10.29,-13.53,5584,-17.77,化学制品
1279,300738,奥飞数据,19.49,-19.04,5473.0,-6.34,-4.43,3927,-7.72,-0.69,2288,2.85,通信服务
1280,301606,绿联科技,58.09,-5.76,3291.0,-6.35,-2.33,2935,-8.91,0.07,1765,-3.79,消费电子
1281,300442,润泽科技,78.28,-16.51,5344.0,-6.35,-6.91,4772,-8.1,-2.84,3746,5.76,通信服务
1282,300170,汉得信息,15.29,-15.34,5246.0,-6.37,-14.36,5555,-14.49,-6.62,5141,-9.2,IT服务Ⅱ
1283,300364,中文在线,23.63,-14.77,5200.0,-6.38,-1.96,2752,-5.71,0.59,1434,8.2,数字媒体
1284,301580,爱迪特,67.87,-14.18,5140.0,-6.39,-3.61,3551,7.44,-1.09,2595,50.22,医疗器械
1285,301148,嘉戎技术,54.29,-7.22,3690.0,-6.41,4.39,347,-3.38,-1.85,3138,-3.74,环境治理
1286,300207,欣旺达,18.53,-12.33,4870.0,-6.41,-6.18,4584,-10.91,-2.67,3669,-3.14,电池
1287,300905,宝丽迪,49.87,-19.5,5492.0,-6.44,-5.36,4294,-15.6,-4.41,4506,-12.91,化学纤维
1288,301041,金百泽,34.29,-9.47,4272.0,-6.44,-1.89,2711,-7.47,0.7,1376,4.35,元件
1289,300017,网宿科技,12.89,-14.36,5155.0,-6.46,-10.2,5356,-13.37,-5.13,4786,-8.26,IT服务Ⅱ
1290,301060,兰卫医学,8.09,-7.35,3721.0,-6.47,3.24,544,-6.58,1.77,850,-2.18,医疗服务
1291,300454,深信服,89.98,-13.12,4993.0,-6.47,-5.7,4423,-11.1,-3.03,3855,-8.08,软件开发
1292,301603,乔锋智能,126.44,-3.14,2556.0,-6.49,-0.05,1760,-13.75,-0.11,1904,3.48,通用设备
1293,300042,朗科科技,70.02,-7.93,3875.0,-6.5,0.9,1277,-0.47,1.49,977,11.75,计算机设备
1294,301566,达利凯普,37.71,-1.62,2106.0,-6.52,0.1,1639,-6.38,0.37,1574,16.07,元件
1295,300748,金力永磁,30.27,-11.26,4646.0,-6.52,-3.85,3675,-9.45,-0.89,2436,3.52,金属新材料
1296,300803,指南针,95.37,-16.15,5321.0,-6.55,-0.1,1780,-0.41,-0.8,2371,21.69,软件开发
1297,300632,光莆股份,29.4,-9.31,4238.0,-6.58,-3.74,3626,-6.31,-1.04,2564,10.44,光学光电子
1298,300450,先导智能,41.05,-14.37,5160.0,-6.6,-5.71,4425,-12.15,-0.25,1987,-1.72,电池
1299,300846,首都在线,20.98,-15.98,5305.0,-6.63,0.7,1371,-8.06,0.54,1481,0.29,IT服务Ⅱ
1300,300438,鹏辉能源,77.91,-14.93,5210.0,-6.64,-3.31,3408,-4.05,1.37,1024,11.48,电池
1301,300802,矩子科技,23.14,-8.88,4141.0,-6.66,-5.7,4421,-17.3,-0.26,1996,-3.98,自动化设备
1302,301191,菲菱科思,101.01,-8.95,4146.0,-6.68,-3.92,3701,-8.98,-3.05,3867,7.65,通信设备
1303,300465,高伟达,11.29,-7.61,3795.0,-6.69,-9.52,5256,-26.78,-4.79,4652,-29.26,软件开发
1304,301081,严牌股份,13.51,-7.52,3763.0,-6.7,-3.21,3359,-7.84,-6.06,5034,-13.01,环保设备Ⅱ
1305,300872,天阳科技,16.82,-5.37,3176.0,-6.71,-0.35,1900,-14.31,0.73,1359,-4.49,IT服务Ⅱ
1306,300204,舒泰神,19.59,-10.66,4528.0,-6.71,-0.68,2057,-4.44,-1.63,2956,-3.88,化学制药
1307,300756,金马游乐,30.55,7.42,351.0,-6.72,0.44,1481,-8.56,0.97,1244,1.39,专用设备
1308,300174,元力股份,31.04,-3.79,2743.0,-6.73,-0.28,1853,8.3,-1.11,2610,24.66,化学制品
1309,300976,达瑞电子,83.75,-8.81,4121.0,-6.74,-2.15,2854,-11.09,-0.62,2242,24.81,消费电子
1310,300502,新易盛,569.2,-10.83,4571.0,-6.76,-3.76,3632,-2.11,-1.73,3030,8.21,通信设备
1311,300066,三川智慧,5.79,-10.83,4569.0,-6.76,-7.95,4994,-16.69,-0.25,1988,1.94,通用设备
1312,300018,中元股份,12.25,-4.45,2923.0,-6.77,-4.64,4014,-2.31,-2.51,3585,8.02,电网设备
1313,301219,腾远钴业,53.43,-10.82,4568.0,-6.79,-3.59,3538,-10.88,-1.17,2642,-0.82,能源金属
1314,300353,东土科技,20.31,-13.07,4985.0,-6.83,-4.33,3878,-10.41,0.27,1639,-0.98,通信设备
1315,300283,温州宏丰,20.91,-11.3,4651.0,-6.86,-3.65,3578,-6.02,-0.95,2487,21.85,电网设备
1316,301121,紫建电子,33.24,-4.27,2881.0,-6.86,-1.08,2278,-11.41,-0.76,2344,-6.21,电池
1317,300773,拉卡拉,15.43,-15.78,5287.0,-6.88,-5.89,4476,-9.29,-2.47,3557,0.78,多元金融
1318,300302,同有科技,54.0,-11.11,4625.0,-6.9,0.56,1435,6.09,0.49,1517,18.53,计算机设备
1319,300082,奥克股份,8.76,-6.8,3579.0,-6.91,0.51,1453,-6.01,-0.9,2450,-0.34,化学原料
1320,300568,星源材质,16.58,-0.57,1831.0,-6.96,-10.14,5345,-17.84,-3.92,4297,-4.93,电池
1321,300520,科大国创,27.15,-10.43,4489.0,-6.99,-0.34,1901,-8.74,-1.04,2562,-3.04,软件开发
1322,300870,欧陆通,325.68,-3.87,2764.0,-7.03,-2.97,3229,-14.31,1.14,1135,25.94,其他电源设备Ⅱ
1323,300755,华致酒行,11.76,-13.66,5079.0,-7.04,-6.05,4534,-21.07,-2.52,3592,-23.09,专业连锁Ⅱ
1324,300635,中达安,11.37,-17.19,5392.0,-7.11,-4.42,3926,-14.38,0.0,1811,-12.81,工程咨询服务Ⅱ
1325,301123,奕东电子,119.8,-14.18,5138.0,-7.12,-1.34,2403,-4.16,0.08,1752,22.96,消费电子
1326,300037,新宙邦,83.86,-2.97,2503.0,-7.12,-1.71,2611,0.68,-0.72,2307,10.93,电池
1327,301358,湖南裕能,76.41,-20.6,5522.0,-7.16,-2.51,3014,0.43,0.11,1736,10.95,电池
1328,300001,特锐德,36.72,-2.68,2414.0,-7.16,-2.88,3193,-8.68,-0.94,2481,1.13,电网设备
1329,300978,东箭科技,8.29,-6.62,3534.0,-7.17,-4.42,3923,-5.04,-4.17,4405,-4.6,汽车零部件
1330,301316,慧博云通,38.01,-16.55,5347.0,-7.18,-2.09,2827,-11.15,2.7,534,8.63,IT服务Ⅱ
1331,300880,迦南智能,22.03,-10.44,4484.0,-7.24,-3.66,3588,-8.63,-2.21,3397,-6.26,电网设备
1332,301177,迪阿股份,26.27,-5.59,3239.0,-7.27,1.16,1187,-1.68,0.37,1576,3.92,饰品
1333,301017,漱玉平民,13.24,-3.17,2564.0,-7.28,2.64,684,1.07,2.39,625,-1.27,医药商业
1334,300328,宜安科技,15.78,-12.49,4902.0,-7.29,-1.95,2746,-15.93,-3.27,3990,-15.88,工业金属
1335,301118,恒光股份,28.29,-5.57,3231.0,-7.34,0.97,1247,-1.77,-0.38,2086,-1.77,化学原料
1336,301172,君逸数码,26.45,-13.31,4992.0,-7.42,-5.36,4283,-16.85,-2.2,3389,-7.39,IT服务Ⅱ
1337,300620,光库科技,366.1,-17.04,5381.0,-7.42,-2.6,3063,-6.32,-2.73,3695,24.76,通信设备
1338,300747,锐科激光,54.76,1.71,1085.0,-7.47,-1.66,2584,1.31,-1.51,2874,12.1,自动化设备
1339,301680,固德电材,104.5,-10.89,4584.0,-7.51,-10.18,5354,-15.21,-3.97,4326,-8.48,汽车零部件
1340,301377,鼎泰高科,592.0,-10.46,4494.0,-7.57,-4.45,3934,-1.33,-1.43,2817,37.39,通用设备
1341,300593,新雷能,30.22,-7.89,3863.0,-7.58,-3.21,3358,-18.43,-1.21,2662,-13.36,其他电源设备Ⅱ
1342,300073,当升科技,46.08,-8.16,3936.0,-7.58,-2.55,3045,-11.03,-0.95,2490,-4.28,电池
1343,300563,神宇股份,24.88,-2.81,2458.0,-7.58,-4.43,3930,-14.85,-3.58,4147,-5.9,通信设备
1344,300563,神宇股份,24.87,-2.81,2459.0,-7.62,-4.43,3930,-14.89,-3.58,4148,-5.94,通信设备
1345,301168,通灵股份,42.06,0.01,1622.0,-7.64,0.19,1600,-6.28,-1.94,3203,-1.04,光伏设备
1346,300553,集智股份,73.29,1.01,1245.0,-7.64,3.64,430,-5.55,1.73,793,16.78,通用设备
1347,300497,富祥股份,20.76,-16.47,5343.0,-7.73,-5.26,4264,6.57,-3.83,4251,36.13,化学制药
1348,301152,天力锂能,23.29,-5.45,3198.0,-7.76,-0.5,1980,-11.04,-1.0,2537,-2.96,电池
1349,300562,乐心医疗,12.03,-7.23,3694.0,-7.82,2.69,670,-3.37,1.54,965,4.7,医疗器械
1350,300383,光环新网,12.13,-12.26,4850.0,-7.83,-1.26,2361,-5.97,-0.63,2249,0.58,通信服务
1351,300919,中伟新材,43.06,-17.09,5385.0,-7.93,-3.97,3729,-11.47,-1.59,2928,-5.67,电池
1352,300518,新迅达,29.62,7.42,350.0,-7.98,5.5,217,-1.73,1.6,926,12.92,互联网电商
1353,301682,宏明电子,173.8,-13.91,5109.0,-7.98,-0.29,1864,-9.53,-2.24,3415,13.22,军工电子Ⅱ
1354,300531,优博讯,15.2,-10.72,4541.0,-7.99,-0.02,1734,-1.94,-0.71,2298,1.27,计算机设备
1355,301107,瑜欣电子,20.23,-12.01,4799.0,-8.0,1.03,1221,-17.43,-0.49,2158,-15.04,通用设备
1356,300130,新国都,20.69,0.12,1448.0,-8.0,-0.13,1620,-0.19,0.04,1633,-3.54,计算机设备
1357,300584,海辰药业,35.25,-18.54,5454.0,-8.01,-4.55,3974,-13.81,2.04,739,16.84,化学制药
1358,301205,联特科技,317.69,-5.14,3117.0,-8.05,1.44,1067,-11.95,3.12,433,-5.12,通信设备
1359,300227,光韵达,12.45,-6.94,3615.0,-8.12,2.5,705,15.49,-0.47,2136,25.13,自动化设备
1360,300951,博硕科技,49.26,-11.61,4717.0,-8.2,-3.18,3341,-0.48,-2.15,3362,12.72,消费电子
1361,301209,联合化学,59.92,-0.6,1848.0,-8.24,1.35,1104,-1.93,0.27,1643,-2.41,化学制品
1362,301487,盟固利,18.34,-6.44,3487.0,-8.3,-4.23,3838,-17.31,-2.08,3305,-11.66,电池
1363,300255,常山药业,22.98,-21.1,5527.0,-8.37,-8.18,5045,-11.1,-15.72,5597,-34.17,化学制药
1364,300570,太辰光,236.57,-9.75,4331.0,-8.42,-4.07,3767,-11.92,-1.8,3088,33.22,通信设备
1365,300390,天华新能,86.98,-9.28,4224.0,-8.42,-3.8,3649,-2.27,-4.71,4624,-7.5,电池
1366,300913,兆龙互连,50.95,-12.54,4912.0,-8.46,-4.25,3846,-13.54,-3.07,3873,-3.27,通信设备
1367,300333,兆日科技,8.64,-7.69,3811.0,-8.47,-1.37,2427,-4.21,-4.15,4392,-12.82,计算机设备
1368,301196,唯科科技,129.28,-12.36,4880.0,-8.47,-6.25,4609,-14.12,-4.65,4606,6.25,塑料
1369,300476,胜宏科技,320.36,-17.98,5431.0,-8.51,-9.58,5272,-13.18,-3.43,4065,-1.57,元件
1370,300782,卓胜微,101.84,-21.46,5539.0,-8.52,0.04,1666,-4.02,1.43,999,10.88,半导体
1371,301338,凯格精机,157.6,-11.84,4765.0,-8.72,-2.97,3229,-6.75,-1.4,2803,6.04,专用设备
1372,301179,泽宇智能,20.62,10.97,172.0,-8.8,-1.66,2586,-4.14,-0.97,2511,3.62,电网设备
1373,301391,卡莱特,56.98,-9.04,4169.0,-8.83,-8.49,5099,-13.47,-3.85,4267,-9.9,计算机设备
1374,300757,罗博特科,589.59,-14.46,5173.0,-8.87,-11.05,5415,-11.47,-6.76,5164,-4.9,自动化设备
1375,301563,云汉芯城,172.21,-14.44,5170.0,-9.07,-7.11,4836,-13.28,-3.3,4008,-3.31,其他电子Ⅱ
1376,300279,和晶科技,6.0,-22.05,5548.0,-9.09,-9.34,5240,-13.67,-7.66,5292,-12.79,家电零部件Ⅱ
1377,300199,翰宇药业,19.97,-8.71,4095.0,-9.19,-5.1,4203,-9.23,-0.93,2468,-3.71,化学制药
1378,301531,春光集团,67.75,-11.13,4628.0,-9.24,-2.12,2840,-9.64,-0.27,2006,5.91,金属新材料
1379,301373,凌玮科技,166.96,-18.44,5450.0,-9.31,-3.94,3713,-14.34,-1.3,2714,24.28,化学制品
1380,300432,富临精工,19.26,-2.2,2285.0,-9.41,-1.4,2439,-15.75,-0.04,1849,-12.26,电池
1381,301666,大普微-UW,660.88,-19.4,5485.0,-9.49,-3.98,3734,-1.69,-3.53,4117,0.44,计算机设备
1382,301211,亨迪药业,10.69,2.2,992.0,-9.56,5.18,250,14.33,4.12,249,14.58,化学制药
1383,301292,海科新源,81.18,-8.65,4069.0,-9.57,2.66,678,6.66,3.67,321,26.96,电池
1384,300769,德方纳米,64.15,-16.22,5328.0,-9.64,-1.98,2762,-5.97,1.63,910,5.13,电池
1385,301248,杰创智能,77.81,-1.37,2042.0,-10.24,7.18,102,6.11,5.5,102,15.04,IT服务Ⅱ
1386,301599,理奇智能,42.94,-4.3,2887.0,-10.54,-0.57,2003,-12.31,-1.7,3012,-6.55,自动化设备
1387,300854,中兰环保,19.94,-15.56,5269.0,-10.78,-8.11,5031,-22.71,-8.94,5418,-36.56,环境治理
1388,301120,新特电气,16.99,-7.6,3792.0,-11.23,-4.66,4022,-13.05,-2.56,3606,-4.6,电网设备
1389,300911,亿田智能,21.65,3.71,740.0,-11.99,7.97,62,1.79,5.17,118,-0.32,厨卫电器
1390,301590,优优绿能,135.71,-14.16,5137.0,-12.05,-4.4,3917,-19.54,-1.88,3156,-14.45,其他电源设备Ⅱ
1391,301499,维科精密,29.98,-3.87,2763.0,-12.08,0.76,1334,-17.41,0.94,1262,-3.88,汽车零部件
1392,301565,中仑新材,24.28,-6.76,3567.0,-12.22,-5.11,4207,-15.28,-1.82,3105,-3.0,塑料
1393,301448,开创电气,45.87,-10.95,4595.0,-12.55,-2.04,2804,7.1,-1.0,2538,22.98,通用设备
1394,301111,粤万年青,26.36,2.43,959.0,-12.57,1.83,930,-5.69,2.18,693,-5.35,中药Ⅱ
1395,301013,利和兴,73.87,-1.21,1994.0,-13.0,3.94,413,7.65,2.46,608,26.79,专用设备
1396,301387,光大同创,91.95,-9.35,4246.0,-14.07,-1.47,2479,-14.04,-0.46,2137,-12.89,消费电子
1397,300195,长荣股份,6.39,-8.52,4039.0,-14.91,2.15,835,19.44,1.34,1041,16.39,专用设备
1398,300936,中英科技,99.97,0.29,1399.0,-16.08,-3.59,3252,-19.44,-3.97,4010,-13.06,元件
1399,301583,托伦斯,,,,,,1715,0.0,,1822,0.0,半导体
1400,300332,天壕能源,,,,,-2.84,3179,-0.23,-6.7,5156,-6.52,燃气Ⅱ
